Episode,Total Cost,Total Reward
3207.0,483916.1529666667,-147139.8847
3208.0,518939.22279999993,-162900.4310166667
3209.0,461972.1299166667,-107274.27239666664
3210.0,448473.9183166664,-96569.19498333328
3211.0,454100.246733333,-73660.1754
3212.0,454536.5302333333,-135380.15055000002
3213.0,459293.30716666655,-80728.08886666666
3214.0,450754.81589,-67058.92353333333
3215.0,462460.2244133335,-91845.81986666664
3216.0,504620.3744966666,-160717.2272166667
3217.0,454162.84477,-48069.19822
3218.0,456210.8136299998,-100184.07158666669
3219.0,464657.8498833331,-112301.64791666668
3220.0,486072.2920333329,-192563.3278833333
3221.0,476344.8969633333,-114905.03050333331
3222.0,471101.8466966667,-126000.31036666664
3223.0,478076.3478366665,-84969.03497000001
3224.0,503951.33075999975,-179975.1774
3225.0,488982.2883699999,-134519.91846666668
3226.0,453160.4303433332,-41306.60976666666
3227.0,456679.68813,-80403.81804666665
3228.0,478677.1066633333,-156452.86210666667
3229.0,463439.6475266666,-15212.514416666669
3230.0,466288.5894899998,-58067.90984333333
3231.0,468711.54341666657,-81441.45028333332
3232.0,482740.24642666656,-100567.00538333334
3233.0,464786.74735666654,-134134.30464999998
3234.0,458606.86821666657,-45908.021833333325
3235.0,467765.3869866667,-95857.39699
3236.0,457176.7862999999,-149424.39474999995
3237.0,458184.5984333333,-59075.23678000001
3238.0,476702.0602133332,-129455.10098666672
3239.0,458124.4529199999,-75900.23730000001
3240.0,603860.5068366667,-305954.4976500001
3241.0,474010.3105766664,-129787.2568
3242.0,475315.1311466667,-113116.75776666666
3243.0,453443.46725999983,-26624.745166666668
3244.0,469768.30987333343,-102305.56253333336
3245.0,458047.7652733333,-121056.24910000006
3246.0,484225.25711,-124626.33825666664
3247.0,483396.6481766668,-176027.92105666662
3248.0,481314.7858966666,-95397.08596666668
3249.0,466081.2041566666,-87990.70687333331
3250.0,468417.2399366666,-56016.21585
3251.0,508235.6404699997,-146423.60563333333
3252.0,462184.8244333331,-124286.79011666666
3253.0,493925.1323833334,-169880.70831666669
3254.0,493568.7203733332,-118054.92113333334
3255.0,469989.81931333337,-110639.35119666668
3256.0,484037.27147,-170494.12890333336
3257.0,460946.2478966666,-156703.7111466667
3258.0,516685.5995699999,-173935.20241666673
3259.0,457956.5316333331,-108992.45853333332
3260.0,502591.4392699999,-131342.62542333335
3261.0,465991.1062833332,-72549.32828333335
3262.0,468133.0422166665,-86103.38893333334
3263.0,486522.34403666656,-130244.85566999996
3264.0,513124.3790033332,-148223.56207
3265.0,477826.607,-76278.90649999998
3266.0,461324.4134566666,-119470.84054999998
3267.0,470364.1119333331,-120132.96609999992
3268.0,485049.7098099999,-175756.51487000004
3269.0,474773.1910466669,-81280.36393333333
3270.0,472907.00136000005,-74146.8848
3271.0,479405.9896066665,-157394.38051666663
3272.0,481627.7602766665,-120003.56273333333
3273.0,465815.93396999984,-58663.96108333334
3274.0,538095.9776033332,-242769.78575000007
3275.0,498782.7796066664,-172970.14318333328
3276.0,508693.4679766665,-143657.1856833333
3277.0,474672.4608333333,-154915.6324333333
3278.0,457398.2120566665,-45342.064483333335
3279.0,471440.9060266666,-128463.95807333328
3280.0,489715.7875899998,-209831.10531333333
3281.0,502343.32976333314,-167942.23087999996
3282.0,455264.2489166666,-85803.02115000003
3283.0,484066.3684133332,-54389.37785
3284.0,485853.76474666665,-169363.55926666668
3285.0,461793.6773366667,-58340.50023333333
3286.0,460194.6914866664,-57361.40706666666
3287.0,519862.9978066667,-151606.07613333335
3288.0,475367.9392999999,-180371.90146666663
3289.0,478891.18073666666,-106671.33608666663
3290.0,505387.2624433334,-165407.43336333334
3291.0,453823.7085833333,-48902.91801666666
3292.0,506450.2411633334,-180405.4781366667
3293.0,523053.2412333332,-200168.7511166668
3294.0,455286.7559666667,-91664.2103
3295.0,461108.8321699999,-80494.65280000003
3296.0,472726.4321166666,-66315.23608666667
3297.0,473067.0868166667,-138152.42035000003
3298.0,442896.0453433331,-18367.537466666665
3299.0,461014.07382999983,-143720.32804999992
3300.0,481452.06044999993,-151295.27805666666
3301.0,495300.9353666668,-275677.9368500001
3302.0,453426.13916666654,-56842.862550000005
3303.0,453050.1889199999,-124488.1844166666
3304.0,469222.41198333306,-121386.85101666668
3305.0,478957.1847833332,-57217.21348333333
3306.0,470212.08965,-77770.26819999999
3307.0,452990.28268333327,-35863.22893333334
3308.0,499146.7358866668,-100617.68
3309.0,466496.9467166665,-88670.28050333331
3310.0,455386.1060999999,-63007.86508333334
3311.0,459701.0745666664,-111923.01196666666
3312.0,472862.9245033332,-98775.46378333335
3313.0,530320.7405999997,-101497.63266666664
3314.0,462119.9017133334,-85051.24219666663
3315.0,529552.6084899998,-142622.4000666667
3316.0,458078.25986666646,-157832.77791666667
3317.0,482142.3350666664,-122701.72590666664
3318.0,466825.2675699999,-133741.5176366667
3319.0,454899.00819666666,-94926.09329999996
3320.0,483308.17793000006,-209171.29396333336
3321.0,486993.52553,-46208.86018333332
3322.0,455344.2396999999,-58056.12954999999
3323.0,512866.0491166663,-127157.24525000004
3324.0,450076.8741833332,-47417.79753333332
3325.0,471009.36981,-179809.15079999997
3326.0,496869.6693066668,-126738.59930666666
3327.0,503398.6488266666,-87039.95190000001
3328.0,452415.3334899999,-145973.7903433333
3329.0,525033.5031899998,-236345.52665
3330.0,443130.0907366665,-79996.7177833333
3331.0,458974.0954633333,-36603.603480000005
3332.0,528435.1478133333,-197541.1473433333
3333.0,473703.1380466664,-129918.33304333336
3334.0,449137.5533199999,-78860.17598333335
3335.0,462505.65748,-54571.55433666668
3336.0,466482.6195166665,-67174.69786666668
3337.0,447617.9441699997,-90709.09766666664
3338.0,477542.9009133331,-80629.78524666667
3339.0,454979.7099133331,-48429.79347999999
3340.0,462500.65257333335,-80144.70886666668
3341.0,482662.2232066663,-139685.2542566667
3342.0,459081.0408333331,-79708.19381666668
3343.0,483970.5322699998,-141353.52331666666
3344.0,475008.5022833333,-88408.16906666665
3345.0,458224.7903966667,-50170.95333333333
3346.0,525548.8916533331,-117207.83821666669
3347.0,450542.1690566664,-39619.9698
3348.0,454506.65879,-47483.44439999999
3349.0,465702.1032466666,-107132.56903333336
3350.0,460243.05775666673,-89878.95339999997
3351.0,450731.2802833332,-108165.01213999998
3352.0,475953.9549966666,-84895.99375666668
3353.0,459943.47046666656,-73117.59639999997
3354.0,467020.60230999975,-83227.0604
3355.0,457258.70843333344,-113031.90265
3356.0,476250.66186666646,-72092.48006666667
3357.0,453976.18924333336,-31025.417666666664
3358.0,495642.17725,-157033.46825333333
3359.0,459114.1751333333,-43858.2413
3360.0,529016.1618499999,-229486.8775666667
3361.0,456845.02271333314,-13526.635903333334
3362.0,491549.5815066665,-230175.3694733334
3363.0,492643.3769633332,-168387.31798999995
3364.0,491820.800873333,-139596.7389833333
3365.0,501825.8099266666,-216619.59057666664
3366.0,470420.53589,-71818.81009999999
3367.0,477434.6279033332,-80074.28868333333
3368.0,456869.4979766664,-94939.13386
3369.0,523565.0912199997,-160876.0825033333
3370.0,479148.5010599999,-108133.13070333331
3371.0,455822.11282666656,-29281.833916666663
3372.0,457841.2236333332,-136381.20250000007
3373.0,455498.4648533334,-91996.159
3374.0,462421.9720666666,-104243.60384999996
3375.0,473271.4434733332,-118940.59033333336
3376.0,454381.1085599998,-10738.674433333334
3377.0,496571.1235133333,-168892.27172999998
3378.0,480244.7885499998,-92510.73475
3379.0,518566.34610666655,-165460.7622
3380.0,497498.0498499998,-147726.08174999998
3381.0,526751.5739733331,-195428.61658333332
3382.0,485656.4781266666,-116023.22719000002
3383.0,466154.3035700001,-109727.28025000004
3384.0,483305.8336466665,-85746.23648333333
3385.0,476780.5254233332,-90898.56151666668
3386.0,478450.5398166666,-115248.11915
3387.0,470776.84701999975,-101229.0921
3388.0,456898.2453399999,-110664.1128333333
3389.0,458632.4768433332,-139852.76831666665
3390.0,463198.0272499998,-109467.20806666664
3391.0,465308.6349033333,-102519.25483666667
3392.0,458354.6097166665,-132677.14424999992
3393.0,459527.3097099999,-36593.25734333334
3394.0,502098.4615,-168410.64908333326
3395.0,457486.03348333336,-116673.69451333332
3397.0,461498.3163533332,-49946.54518333334
3398.0,473721.7283166666,-78770.88028333333
3399.0,488861.2019133333,-196736.1130233333
3400.0,483241.23449,-205138.36603666664
3401.0,466025.65405,-116656.67808333332
3402.0,459734.0196066667,-115433.16053333331
3403.0,481858.1062899998,-159169.94109000004
3404.0,450947.1294799998,-142426.55855666674
3405.0,458777.11711999984,-83291.21012333335
3406.0,457348.0971333333,-71440.54236666666
3407.0,523947.1628200001,-248936.98536333328
3408.0,471926.4079333333,-100395.24146666666
3409.0,473807.45678000007,-173819.07495000007
3410.0,463609.49811666657,-89602.27226666665
3411.0,467684.37669,-109155.14216666669
3412.0,456101.2159033332,-99911.43483333336
3413.0,453083.5697100001,-114141.04985
3414.0,455834.06501666666,-125452.61641666664
3415.0,455436.6057833333,-127315.85136333326
3416.0,469709.8049999999,-138183.4528433334
3417.0,452800.9339,-83290.73468333336
3418.0,455200.23401,-104497.71511666664
3419.0,451863.8374066665,-42749.10699999999
3420.0,446103.44714333327,-75478.80220666666
3421.0,452272.0411366664,-62361.224033333325
3422.0,459084.4650466668,-125505.0482833333
3423.0,525494.2375133332,-120002.80569999995
3424.0,494180.09888333344,-137793.61456666666
3425.0,478748.0816500001,-149751.08688333334
3426.0,478744.62651999976,-173866.4823433333
3427.0,476194.41365,-105719.48283
3428.0,457122.9005033336,-69058.30438333332
3429.0,465396.68516999966,-114563.4639166666
3430.0,534914.9566299998,-168150.4201166666
3431.0,457793.2514599998,-66148.79717000002
3432.0,456082.3437733333,-74673.86045000001
3433.0,502836.3468899997,-144302.58933333342
3434.0,495206.5090166667,-219348.95345
3435.0,463340.5737899999,-84648.62028333331
3436.0,463403.7148733334,-139300.12359666667
3437.0,464409.0137866665,-113424.57496666668
3438.0,446843.95434999984,-57233.03025
3439.0,458239.88454,-121783.26255
3440.0,479165.2056033333,-153426.92552
3441.0,451287.9583933334,-53434.961116666665
3442.0,489744.1262199999,-131864.96836666667
3443.0,475427.3112733334,-120071.58729666664
3444.0,448779.4651166666,-47992.65108333333
3445.0,467214.6065033331,-122164.90925
3446.0,494439.2708966666,-162850.8423499999
3447.0,488316.2818066666,-161392.27434999996
3448.0,471194.7385833331,-154319.82148333333
3449.0,478977.052743333,-160157.2568
3450.0,457187.1307633332,-63095.22708333333
3451.0,459056.9553633332,-50185.17266666665
3452.0,479784.5132866665,-159904.52473999996
3453.0,531844.6524233331,-196361.69896666665
3454.0,479532.0488033332,-161768.30546666658
3455.0,473257.60038666654,-171609.36004999996
3456.0,453627.7834199999,-60072.06166666666
3457.0,516263.8001633333,-183985.41711666665
3458.0,475090.47160333314,-168035.58356000003
3459.0,486995.8611766667,-140704.56551666663
3460.0,474138.8104966665,-139520.3601433333
3461.0,493092.9262099998,-89661.09071333332
3462.0,476689.5669166665,-125241.56647
3463.0,459214.56279999984,-121358.51944999998
3464.0,480436.3508699998,-100275.91566666668
3465.0,509824.29010999965,-188184.94316666664
3466.0,496619.87799,-171152.96648999996
3467.0,526318.4003566665,-82741.47793333334
3468.0,466828.11237999983,-69990.56706666668
3469.0,498232.1382899999,-178294.4223566667
3470.0,461350.8705166666,-113233.84944333334
3471.0,542377.7756499997,-183102.6023
3472.0,462033.5006566666,-118099.2304066667
3473.0,457042.93849666655,-62246.96591666667
3474.0,457702.5742799998,-77741.60369999999
3475.0,447450.5462833331,-29969.788833333325
3476.0,467239.0622000001,-82064.41318333334
3477.0,446444.14794999966,-70268.37101666667
3478.0,460000.149693333,-110574.16116000002
3479.0,482191.9966766665,-117027.87475
3480.0,480662.42039999965,-131434.5937333333
3481.0,459083.4042199999,-112782.58721666668
3482.0,488490.04003333335,-118963.1423133333
3483.0,499970.69755666674,-206205.47613
3484.0,464089.2334233332,-169024.96529666663
3485.0,461630.72684666654,-82743.05968333333
3486.0,476859.9602133333,-118724.89889666668
3487.0,476988.53037333325,-90642.00511666664
3488.0,478072.5426466664,-180348.5331333333
3489.0,465884.9535233332,-84631.97495666666
3490.0,545297.1245166665,-223981.2852
3491.0,485709.0014133332,-214640.48955
3492.0,472970.5768966667,-153409.75653
3493.0,466155.5410266667,-167431.83209333336
3494.0,495670.1771733333,-162653.71150666667
3495.0,455396.0475399999,-132822.33404999998
3496.0,458579.6143333335,-58758.76169999999
3497.0,593259.0568333335,-136332.05083333334
3498.0,490823.5018066665,-144809.74211333334
3499.0,456238.82772,-84850.17200000002
3500.0,472607.4910366665,-59590.52276666666
3501.0,472280.4810866666,-104208.03763333333
3502.0,466102.81485,-133798.50011666663
3503.0,464725.9092666666,-57495.1423
3504.0,455881.690413333,-58923.91158333335
3505.0,477520.93026333314,-178939.84696999987
3506.0,460188.8166399997,-61646.389200000005
3507.0,456628.0194166666,-132798.0775
3508.0,457439.4214866665,-104444.46099666665
3509.0,475427.5786566666,-156437.11003999994
3510.0,545970.4881399999,-203327.6086666667
3511.0,456771.22507,-28679.30512
3512.0,457605.1187166665,-55429.54078333334
3513.0,517483.9158399999,-305829.6028066667
3514.0,474142.1310899999,-88862.27683333332
3515.0,524946.5142366666,-209759.7043833334
3516.0,479566.4584233332,-116494.81754999998
3517.0,492422.0523966669,-196084.57554999992
3518.0,483763.30029,-111475.6698
3519.0,464970.77782666654,-41581.37528333333
3520.0,451732.4739966666,-36207.7767
3521.0,509917.58666,-198011.71556666668
3522.0,496744.3455899998,-205277.88346666656
3523.0,465430.0830099999,-71193.93154666667
3524.0,448057.4169966665,-50877.00969666667
3525.0,450954.4441333333,-79999.44411666665
3526.0,479591.0115133333,-143007.47561333328
3527.0,445642.8347833331,-4345.933233333333
3528.0,468493.1346799999,-80313.09241666667
3529.0,452513.63293,-45358.05655
3530.0,473557.02869,-72842.41498333332
3531.0,477322.7907699999,-79700.77231666667
3532.0,607927.9997733332,-184479.10179
3533.0,500976.8601133332,-166637.54167
3534.0,485429.13431333296,-178494.3705666666
3535.0,475779.0330099999,-94576.64829
3536.0,476546.2259133333,-141904.87632333327
3537.0,466489.12943999976,-120273.55030000005
3538.0,458339.5836799999,-61699.604366666674
3539.0,471128.88529,-137614.33797999998
3540.0,465020.9226599999,-85792.92744999996
3541.0,458723.09919666656,-72741.54278333332
3542.0,460744.47003,-98523.75219666673
3543.0,452550.4030233331,-28526.7335
3544.0,479447.5940733332,-116317.56218666668
3545.0,453568.93515333335,-149334.29477
3546.0,486499.7365799997,-149108.90345
3547.0,455622.1701366667,-73242.21531666667
3548.0,477404.69812666654,-67163.93474999999
3549.0,480390.5725666665,-147581.61968333332
3550.0,449444.99549999984,-108202.84246666664
3551.0,460964.5201099999,-82433.38854333333
3552.0,478320.9751266667,-95246.07372333336
3553.0,481228.6396799999,-118725.12279999995
3554.0,470116.8335666666,-108384.54128333334
3555.0,452696.3053,-28658.5186
3556.0,482330.9106099999,-150984.9700366666
3557.0,453459.1282833332,-30987.74595
3558.0,530010.2898966665,-189217.4566166667
3559.0,474405.5124366665,-106099.28874666664
3560.0,482132.0242066664,-108941.28213333334
3561.0,480814.5448433335,-109954.10224
3562.0,476304.37564666674,-138614.50804666663
3562.0,503366.02520333335,-165688.22426999998
3563.0,467988.39460999984,-108899.20761666664
3564.0,456781.0527066665,-42944.64745
3565.0,473858.42087666655,-88100.17146666668
3566.0,453646.4439633332,-59258.7563
3567.0,465798.81492999976,-37379.87631333333
3568.0,483003.5804866665,-142129.6661366667
3569.0,451419.09202666656,-81261.65356666668
3570.0,484080.6776199997,-94726.9325
3571.0,494007.74830666656,-128859.50081
3572.0,475123.7509566665,-109995.31544000002
3573.0,513851.76035666646,-192065.55666
3574.0,452776.9291366664,-68355.33371666668
3575.0,496247.2982099999,-157233.26065
3576.0,464280.6650566666,-83475.98730000001
3577.0,463440.7515666664,-88976.3733666667
3578.0,512422.26572,-223999.12331
3579.0,489971.94551,-137705.23215
3580.0,466566.7557,-105438.466
3581.0,455305.1014666666,-84486.32121666668
3582.0,452887.72129,-177568.78606666662
3583.0,478714.3018333335,-171128.7315833334
3584.0,452765.635323333,-48860.918450000005
3585.0,470355.7810099997,-118801.55085
3586.0,453003.0996966666,-104680.7555333334
3587.0,472724.2144499999,-136001.47535
3588.0,476135.9285333333,-119941.85496666664
3589.0,461177.1244599999,-49604.59078333333
3590.0,455786.6868299998,-124096.31818333332
3591.0,489490.9893166667,-92517.92775
3592.0,463022.1580166666,-96080.90156666664
3593.0,483035.1306999999,-204019.8001833332
3594.0,458338.41905,-57782.88595000001
3595.0,478448.5810966664,-84565.87585999999
3596.0,480702.7198266666,-245545.73151666677
3597.0,456010.9947599999,-125965.67250666668
